date;time;p_e;P_th synthetisch;P_th synthetisch [MWh];p_fuel [mw]
20.01.25;04:00:00;119,55;197,893261;0,197893261;0,458086252
20.01.25;05:00:00;129,55;197,893261;0,197893261;0,458086252
20.01.25;06:00:00;159,67;197,893261;0,197893261;0,458086252
20.01.25;07:00:00;250,06;197,893261;0,197893261;0,458086252
20.01.25;08:00:00;348,48;197,893261;0,197893261;0,458086252
20.01.25;09:00:00;259,26;197,893261;0,197893261;0,458086252
20.01.25;10:00:00;209,49;197,893261;0,197893261;0,458086252
20.01.25;11:00:00;171,38;197,893261;0,197893261;0,458086252
20.01.25;12:00:00;159,88;197,893261;0,197893261;0,458086252
20.01.25;13:00:00;158,56;197,893261;0,197893261;0,458086252
20.01.25;14:00:00;172,32;197,893261;0,197893261;0,458086252
20.01.25;15:00:00;237,1;197,893261;0,197893261;0,458086252
20.01.25;16:00:00;319,86;197,893261;0,197893261;0,458086252
20.01.25;17:00:00;418,98;197,893261;0,197893261;0,458086252
20.01.25;18:00:00;356,72;197,893261;0,197893261;0,458086252
20.01.25;19:00:00;251,2;197,893261;0,197893261;0,458086252
20.01.25;20:00:00;208,99;197,893261;0,197893261;0,458086252
20.01.25;21:00:00;167,95;197,893261;0,197893261;0,458086252
20.01.25;22:00:00;152,76;197,893261;0,197893261;0,458086252
20.01.25;23:00:00;136,76;197,893261;0,197893261;0,458086252
21.01.25;00:00:00;126,58;197,893261;0,197893261;0,458086252
21.01.25;01:00:00;121,38;197,893261;0,197893261;0,458086252
21.01.25;02:00:00;118,08;197,893261;0,197893261;0,458086252
21.01.25;03:00:00;115,59;197,893261;0,197893261;0,458086252
21.01.25;04:00:00;116,43;197,893261;0,197893261;0,458086252
21.01.25;05:00:00;124,03;197,893261;0,197893261;0,458086252
21.01.25;06:00:00;147,6;197,893261;0,197893261;0,458086252
21.01.25;07:00:00;202,46;197,893261;0,197893261;0,458086252
21.01.25;08:00:00;241,1;197,893261;0,197893261;0,458086252
21.01.25;09:00:00;214,41;197,893261;0,197893261;0,458086252
21.01.25;10:00:00;190,64;197,893261;0,197893261;0,458086252
21.01.25;11:00:00;160,24;197,893261;0,197893261;0,458086252
21.01.25;12:00:00;147,62;197,893261;0,197893261;0,458086252
21.01.25;13:00:00;147,54;197,893261;0,197893261;0,458086252
21.01.25;14:00:00;154,43;197,893261;0,197893261;0,458086252
21.01.25;15:00:00;173,91;197,893261;0,197893261;0,458086252
21.01.25;16:00:00;216,97;197,893261;0,197893261;0,458086252
21.01.25;17:00:00;291,83;197,893261;0,197893261;0,458086252
21.01.25;18:00:00;260,55;197,893261;0,197893261;0,458086252
21.01.25;19:00:00;210,62;197,893261;0,197893261;0,458086252
21.01.25;20:00:00;173,46;197,893261;0,197893261;0,458086252
21.01.25;21:00:00;150,75;197,893261;0,197893261;0,458086252
21.01.25;22:00:00;138,02;197,893261;0,197893261;0,458086252
21.01.25;23:00:00;126,5;197,893261;0,197893261;0,458086252
22.01.25;00:00:00;127,85;197,893261;0,197893261;0,458086252
22.01.25;01:00:00;126,38;197,893261;0,197893261;0,458086252
22.01.25;02:00:00;124,96;197,893261;0,197893261;0,458086252
22.01.25;03:00:00;124,68;197,893261;0,197893261;0,458086252
22.01.25;04:00:00;125,43;197,893261;0,197893261;0,458086252
22.01.25;05:00:00;128,01;197,893261;0,197893261;0,458086252
22.01.25;06:00:00;142,31;197,893261;0,197893261;0,458086252
22.01.25;07:00:00;167,98;197,893261;0,197893261;0,458086252
22.01.25;08:00:00;183,15;197,893261;0,197893261;0,458086252
22.01.25;09:00:00;163,56;197,893261;0,197893261;0,458086252
22.01.25;10:00:00;153,38;197,893261;0,197893261;0,458086252
22.01.25;11:00:00;150,32;197,893261;0,197893261;0,458086252
22.01.25;12:00:00;146,35;197,893261;0,197893261;0,458086252
22.01.25;13:00:00;148,85;197,893261;0,197893261;0,458086252
22.01.25;14:00:00;153,81;197,893261;0,197893261;0,458086252
22.01.25;15:00:00;161,68;197,893261;0,197893261;0,458086252
22.01.25;16:00:00;163,37;197,893261;0,197893261;0,458086252
22.01.25;17:00:00;168,34;197,893261;0,197893261;0,458086252
22.01.25;18:00:00;154,06;197,893261;0,197893261;0,458086252
22.01.25;19:00:00;147,39;197,893261;0,197893261;0,458086252
22.01.25;20:00:00;131,1;197,893261;0,197893261;0,458086252
22.01.25;21:00:00;127,74;197,893261;0,197893261;0,458086252
22.01.25;22:00:00;127,9;197,893261;0,197893261;0,458086252
22.01.25;23:00:00;121,19;197,893261;0,197893261;0,458086252
23.01.25;00:00:00;111,16;197,893261;0,197893261;0,458086252
23.01.25;01:00:00;107,66;197,893261;0,197893261;0,458086252
23.01.25;02:00:00;104,1;197,893261;0,197893261;0,458086252
23.01.25;03:00:00;98,87;119,8252773;0,119825277;0,277373326
23.01.25;04:00:00;98,25;119,8252773;0,119825277;0,277373326
23.01.25;05:00:00;102,13;119,8252773;0,119825277;0,277373326
23.01.25;06:00:00;113,79;197,893261;0,197893261;0,458086252
23.01.25;07:00:00;140,77;197,893261;0,197893261;0,458086252
23.01.25;08:00:00;155,53;197,893261;0,197893261;0,458086252
23.01.25;09:00:00;150,21;197,893261;0,197893261;0,458086252
23.01.25;10:00:00;133,18;197,893261;0,197893261;0,458086252
23.01.25;11:00:00;120,3;197,893261;0,197893261;0,458086252
23.01.25;12:00:00;104,78;197,893261;0,197893261;0,458086252
23.01.25;13:00:00;97;119,8252773;0,119825277;0,277373326
23.01.25;14:00:00;94,63;119,8252773;0,119825277;0,277373326
23.01.25;15:00:00;96,41;119,8252773;0,119825277;0,277373326
23.01.25;16:00:00;96,28;119,8252773;0,119825277;0,277373326
23.01.25;17:00:00;113,5;197,893261;0,197893261;0,458086252
23.01.25;18:00:00;115,11;197,893261;0,197893261;0,458086252
23.01.25;19:00:00;104,08;197,893261;0,197893261;0,458086252
23.01.25;20:00:00;91,17;119,8252773;0,119825277;0,277373326
23.01.25;21:00:00;80,16;0;0;0
23.01.25;22:00:00;75,99;0;0;0
23.01.25;23:00:00;60,14;0;0;0
24.01.25;00:00:00;67,24;0;0;0
24.01.25;01:00:00;59,62;0;0;0
24.01.25;02:00:00;51;0;0;0
24.01.25;03:00:00;43,38;0;0;0
24.01.25;04:00:00;48,7;0;0;0
24.01.25;05:00:00;65,24;0;0;0
24.01.25;06:00:00;85,1;0;0;0
24.01.25;07:00:00;109,43;197,893261;0,197893261;0,458086252
24.01.25;08:00:00;122,96;197,893261;0,197893261;0,458086252
24.01.25;09:00:00;106,67;197,893261;0,197893261;0,458086252
24.01.25;10:00:00;98,16;119,8252773;0,119825277;0,277373326
24.01.25;11:00:00;88,67;119,8252773;0,119825277;0,277373326
24.01.25;12:00:00;83,54;0;0;0
24.01.25;13:00:00;80,02;0;0;0
24.01.25;14:00:00;77,06;0;0;0
24.01.25;15:00:00;74,56;0;0;0
24.01.25;16:00:00;73,04;0;0;0
24.01.25;17:00:00;80,1;0;0;0
24.01.25;18:00:00;89,48;119,8252773;0,119825277;0,277373326
24.01.25;19:00:00;87,78;119,8252773;0,119825277;0,277373326
24.01.25;20:00:00;84,7;0;0;0
24.01.25;21:00:00;80,82;0;0;0
24.01.25;22:00:00;86,82;0;0;0
24.01.25;23:00:00;82,26;0;0;0
25.01.25;00:00:00;71,65;0;0;0
25.01.25;01:00:00;72,88;0;0;0
25.01.25;02:00:00;70,6;0;0;0
25.01.25;03:00:00;71,97;0;0;0
25.01.25;04:00:00;77,18;0;0;0
25.01.25;05:00:00;76,02;0;0;0
25.01.25;06:00:00;80,43;0;0;0
25.01.25;07:00:00;83,35;0;0;0
25.01.25;08:00:00;92,4;119,8252773;0,119825277;0,277373326
25.01.25;09:00:00;92,57;119,8252773;0,119825277;0,277373326
25.01.25;10:00:00;93,3;119,8252773;0,119825277;0,277373326
25.01.25;11:00:00;93,78;119,8252773;0,119825277;0,277373326
25.01.25;12:00:00;90,13;119,8252773;0,119825277;0,277373326
25.01.25;13:00:00;90,24;119,8252773;0,119825277;0,277373326
25.01.25;14:00:00;94,67;119,8252773;0,119825277;0,277373326
25.01.25;15:00:00;106,03;197,893261;0,197893261;0,458086252
25.01.25;16:00:00;126,88;197,893261;0,197893261;0,458086252
25.01.25;17:00:00;138,98;197,893261;0,197893261;0,458086252
25.01.25;18:00:00;148,18;197,893261;0,197893261;0,458086252
25.01.25;19:00:00;146,56;197,893261;0,197893261;0,458086252
25.01.25;20:00:00;136,55;197,893261;0,197893261;0,458086252
25.01.25;21:00:00;132,69;197,893261;0,197893261;0,458086252
25.01.25;22:00:00;130,87;197,893261;0,197893261;0,458086252
25.01.25;23:00:00;123,83;197,893261;0,197893261;0,458086252
26.01.25;00:00:00;123,02;197,893261;0,197893261;0,458086252
26.01.25;01:00:00;115,18;197,893261;0,197893261;0,458086252
26.01.25;02:00:00;110,78;197,893261;0,197893261;0,458086252
26.01.25;03:00:00;107,43;197,893261;0,197893261;0,458086252
26.01.25;04:00:00;106,19;197,893261;0,197893261;0,458086252
26.01.25;05:00:00;107,29;197,893261;0,197893261;0,458086252
26.01.25;06:00:00;109,57;197,893261;0,197893261;0,458086252
26.01.25;07:00:00;115,69;197,893261;0,197893261;0,458086252
26.01.25;08:00:00;122,74;197,893261;0,197893261;0,458086252
26.01.25;09:00:00;121,68;197,893261;0,197893261;0,458086252
26.01.25;10:00:00;109,79;197,893261;0,197893261;0,458086252
26.01.25;11:00:00;104,88;197,893261;0,197893261;0,458086252
26.01.25;12:00:00;98,86;119,8252773;0,119825277;0,277373326
26.01.25;13:00:00;91,21;119,8252773;0,119825277;0,277373326
26.01.25;14:00:00;93,46;119,8252773;0,119825277;0,277373326
26.01.25;15:00:00;105,29;197,893261;0,197893261;0,458086252
26.01.25;16:00:00;120,66;197,893261;0,197893261;0,458086252
26.01.25;17:00:00;129,17;197,893261;0,197893261;0,458086252
26.01.25;18:00:00;121,47;197,893261;0,197893261;0,458086252
26.01.25;19:00:00;100,24;119,8252773;0,119825277;0,277373326
26.01.25;20:00:00;84,44;0;0;0
26.01.25;21:00:00;71,69;0;0;0
26.01.25;22:00:00;59,52;0;0;0
26.01.25;23:00:00;33,65;0;0;0
27.01.25;00:00:00;33,4;0;0;0
27.01.25;01:00:00;25,94;0;0;0
27.01.25;02:00:00;19,69;0;0;0
27.01.25;03:00:00;12,6;0;0;0
27.01.25;04:00:00;10,5;0;0;0
27.01.25;05:00:00;19,87;0;0;0
27.01.25;06:00:00;39,69;0;0;0
27.01.25;07:00:00;69,84;0;0;0
27.01.25;08:00:00;82,65;0;0;0
27.01.25;09:00:00;75,83;0;0;0
27.01.25;10:00:00;62,12;0;0;0
27.01.25;11:00:00;56,05;0;0;0
27.01.25;12:00:00;50,88;0;0;0
27.01.25;13:00:00;51,54;0;0;0
27.01.25;14:00:00;66,67;0;0;0
27.01.25;15:00:00;89,24;119,8252773;0,119825277;0,277373326
27.01.25;16:00:00;103,37;119,8252773;0,119825277;0,277373326
27.01.25;17:00:00;118,91;197,893261;0,197893261;0,458086252
27.01.25;18:00:00;118,24;197,893261;0,197893261;0,458086252
27.01.25;19:00:00;113,96;197,893261;0,197893261;0,458086252
27.01.25;20:00:00;105,38;197,893261;0,197893261;0,458086252
27.01.25;21:00:00;92,32;119,8252773;0,119825277;0,277373326
27.01.25;22:00:00;88,68;119,8252773;0,119825277;0,277373326
27.01.25;23:00:00;75,98;0;0;0
28.01.25;00:00:00;69,43;0;0;0
28.01.25;01:00:00;64,5;0;0;0
28.01.25;02:00:00;55,61;0;0;0
28.01.25;03:00:00;63,35;0;0;0
28.01.25;04:00:00;74,96;0;0;0
28.01.25;05:00:00;81,6;0;0;0
28.01.25;06:00:00;100,1;119,8252773;0,119825277;0,277373326
28.01.25;07:00:00;127,05;197,893261;0,197893261;0,458086252
28.01.25;08:00:00;142,49;197,893261;0,197893261;0,458086252
28.01.25;09:00:00;132,59;197,893261;0,197893261;0,458086252
28.01.25;10:00:00;121,05;197,893261;0,197893261;0,458086252
28.01.25;11:00:00;116,72;197,893261;0,197893261;0,458086252
28.01.25;12:00:00;114,57;197,893261;0,197893261;0,458086252
28.01.25;13:00:00;115,54;197,893261;0,197893261;0,458086252
28.01.25;14:00:00;123,09;197,893261;0,197893261;0,458086252
28.01.25;15:00:00;139,89;197,893261;0,197893261;0,458086252
28.01.25;16:00:00;146,54;197,893261;0,197893261;0,458086252
28.01.25;17:00:00;147,71;197,893261;0,197893261;0,458086252
28.01.25;18:00:00;134,82;197,893261;0,197893261;0,458086252
28.01.25;19:00:00;125,03;197,893261;0,197893261;0,458086252
28.01.25;20:00:00;102,4;119,8252773;0,119825277;0,277373326
28.01.25;21:00:00;90,01;119,8252773;0,119825277;0,277373326
28.01.25;22:00:00;82,8;0;0;0
28.01.25;23:00:00;68,5;0;0;0
29.01.25;00:00:00;82,98;0;0;0
29.01.25;01:00:00;77,41;0;0;0
29.01.25;02:00:00;72,83;0;0;0
29.01.25;03:00:00;71,04;0;0;0
29.01.25;04:00:00;76,11;0;0;0
29.01.25;05:00:00;84,58;0;0;0
29.01.25;06:00:00;96,07;119,8252773;0,119825277;0,277373326
29.01.25;07:00:00;133,84;197,893261;0,197893261;0,458086252
29.01.25;08:00:00;143,07;197,893261;0,197893261;0,458086252
29.01.25;09:00:00;126,79;197,893261;0,197893261;0,458086252
29.01.25;10:00:00;105,81;197,893261;0,197893261;0,458086252
29.01.25;11:00:00;92,93;119,8252773;0,119825277;0,277373326
29.01.25;12:00:00;87,78;119,8252773;0,119825277;0,277373326
29.01.25;13:00:00;86,74;0;0;0
29.01.25;14:00:00;88,83;119,8252773;0,119825277;0,277373326
29.01.25;15:00:00;101,28;119,8252773;0,119825277;0,277373326
29.01.25;16:00:00;128,06;197,893261;0,197893261;0,458086252
29.01.25;17:00:00;149,34;197,893261;0,197893261;0,458086252
29.01.25;18:00:00;149,06;197,893261;0,197893261;0,458086252
29.01.25;19:00:00;144,11;197,893261;0,197893261;0,458086252
29.01.25;20:00:00;131,38;197,893261;0,197893261;0,458086252
29.01.25;21:00:00;120,23;197,893261;0,197893261;0,458086252
29.01.25;22:00:00;113;197,893261;0,197893261;0,458086252
29.01.25;23:00:00;102,39;119,8252773;0,119825277;0,277373326
30.01.25;00:00:00;93,34;119,8252773;0,119825277;0,277373326
30.01.25;01:00:00;93,9;119,8252773;0,119825277;0,277373326
30.01.25;02:00:00;93,59;119,8252773;0,119825277;0,277373326
30.01.25;03:00:00;93,32;119,8252773;0,119825277;0,277373326
30.01.25;04:00:00;95,2;119,8252773;0,119825277;0,277373326
30.01.25;05:00:00;108,34;197,893261;0,197893261;0,458086252
30.01.25;06:00:00;136,7;197,893261;0,197893261;0,458086252
30.01.25;07:00:00;157,67;197,893261;0,197893261;0,458086252
30.01.25;08:00:00;163,59;197,893261;0,197893261;0,458086252
30.01.25;09:00:00;156,7;197,893261;0,197893261;0,458086252
30.01.25;10:00:00;141,3;197,893261;0,197893261;0,458086252
30.01.25;11:00:00;130,41;197,893261;0,197893261;0,458086252
30.01.25;12:00:00;126,1;197,893261;0,197893261;0,458086252
30.01.25;13:00:00;126,58;197,893261;0,197893261;0,458086252
30.01.25;14:00:00;135,2;197,893261;0,197893261;0,458086252
30.01.25;15:00:00;152,6;197,893261;0,197893261;0,458086252
30.01.25;16:00:00;163,37;197,893261;0,197893261;0,458086252
30.01.25;17:00:00;181,58;197,893261;0,197893261;0,458086252
30.01.25;18:00:00;176,62;197,893261;0,197893261;0,458086252
30.01.25;19:00:00;164,94;197,893261;0,197893261;0,458086252
30.01.25;20:00:00;154,23;197,893261;0,197893261;0,458086252
30.01.25;21:00:00;137,69;197,893261;0,197893261;0,458086252
30.01.25;22:00:00;130;197,893261;0,197893261;0,458086252
30.01.25;23:00:00;120,07;197,893261;0,197893261;0,458086252
31.01.25;00:00:00;119,33;197,893261;0,197893261;0,458086252
31.01.25;01:00:00;115,33;197,893261;0,197893261;0,458086252
31.01.25;02:00:00;111,48;197,893261;0,197893261;0,458086252
31.01.25;03:00:00;110,06;197,893261;0,197893261;0,458086252
31.01.25;04:00:00;111,02;197,893261;0,197893261;0,458086252
31.01.25;05:00:00;117,97;197,893261;0,197893261;0,458086252
31.01.25;06:00:00;131,23;197,893261;0,197893261;0,458086252
31.01.25;07:00:00;155,98;197,893261;0,197893261;0,458086252
31.01.25;08:00:00;164,58;197,893261;0,197893261;0,458086252
31.01.25;09:00:00;154,01;197,893261;0,197893261;0,458086252
31.01.25;10:00:00;137,56;197,893261;0,197893261;0,458086252
31.01.25;11:00:00;126,82;197,893261;0,197893261;0,458086252
31.01.25;12:00:00;120,28;197,893261;0,197893261;0,458086252
31.01.25;13:00:00;120,12;197,893261;0,197893261;0,458086252
31.01.25;14:00:00;126,13;197,893261;0,197893261;0,458086252
31.01.25;15:00:00;148,48;197,893261;0,197893261;0,458086252
31.01.25;16:00:00;161,95;197,893261;0,197893261;0,458086252
31.01.25;17:00:00;187,85;197,893261;0,197893261;0,458086252
31.01.25;18:00:00;181,78;197,893261;0,197893261;0,458086252
31.01.25;19:00:00;177,87;197,893261;0,197893261;0,458086252
31.01.25;20:00:00;161,23;197,893261;0,197893261;0,458086252
31.01.25;21:00:00;149;197,893261;0,197893261;0,458086252
31.01.25;22:00:00;144,36;197,893261;0,197893261;0,458086252
31.01.25;23:00:00;131,33;197,893261;0,197893261;0,458086252
01.02.25;00:00:00;134,1;197,893261;0,197893261;0,458086252
01.02.25;01:00:00;130,09;197,893261;0,197893261;0,458086252
01.02.25;02:00:00;124,67;197,893261;0,197893261;0,458086252
01.02.25;03:00:00;121,04;197,893261;0,197893261;0,458086252
01.02.25;04:00:00;121,14;197,893261;0,197893261;0,458086252
01.02.25;05:00:00;123,21;197,893261;0,197893261;0,458086252
01.02.25;06:00:00;128,45;197,893261;0,197893261;0,458086252
01.02.25;07:00:00;142,53;197,893261;0,197893261;0,458086252
01.02.25;08:00:00;149,31;197,893261;0,197893261;0,458086252
01.02.25;09:00:00;138,64;197,893261;0,197893261;0,458086252
01.02.25;10:00:00;126,78;197,893261;0,197893261;0,458086252
01.02.25;11:00:00;117,4;197,893261;0,197893261;0,458086252
01.02.25;12:00:00;109,4;197,893261;0,197893261;0,458086252
01.02.25;13:00:00;103,6;197,893261;0,197893261;0,458086252
01.02.25;14:00:00;111,73;197,893261;0,197893261;0,458086252
01.02.25;15:00:00;126,95;197,893261;0,197893261;0,458086252
01.02.25;16:00:00;150,12;197,893261;0,197893261;0,458086252
01.02.25;17:00:00;167,04;197,893261;0,197893261;0,458086252
01.02.25;18:00:00;165,47;197,893261;0,197893261;0,458086252
01.02.25;19:00:00;161,78;197,893261;0,197893261;0,458086252
01.02.25;20:00:00;154,86;197,893261;0,197893261;0,458086252
01.02.25;21:00:00;144,26;197,893261;0,197893261;0,458086252
01.02.25;22:00:00;139,01;197,893261;0,197893261;0,458086252
01.02.25;23:00:00;129,45;197,893261;0,197893261;0,458086252
02.02.25;00:00:00;131,99;197,893261;0,197893261;0,458086252
02.02.25;01:00:00;126,2;197,893261;0,197893261;0,458086252
02.02.25;02:00:00;123,02;197,893261;0,197893261;0,458086252
02.02.25;03:00:00;121,73;197,893261;0,197893261;0,458086252
02.02.25;04:00:00;122,57;197,893261;0,197893261;0,458086252
02.02.25;05:00:00;124,17;197,893261;0,197893261;0,458086252
02.02.25;06:00:00;125,34;197,893261;0,197893261;0,458086252
02.02.25;07:00:00;133,34;197,893261;0,197893261;0,458086252
02.02.25;08:00:00;136,99;197,893261;0,197893261;0,458086252
02.02.25;09:00:00;133,48;197,893261;0,197893261;0,458086252
02.02.25;10:00:00;124,52;197,893261;0,197893261;0,458086252
02.02.25;11:00:00;119,77;197,893261;0,197893261;0,458086252
02.02.25;12:00:00;113,51;197,893261;0,197893261;0,458086252
02.02.25;13:00:00;107,2;197,893261;0,197893261;0,458086252
02.02.25;14:00:00;111,78;197,893261;0,197893261;0,458086252
02.02.25;15:00:00;126,13;197,893261;0,197893261;0,458086252
02.02.25;16:00:00;146,63;197,893261;0,197893261;0,458086252
02.02.25;17:00:00;164,04;197,893261;0,197893261;0,458086252
02.02.25;18:00:00;167,66;197,893261;0,197893261;0,458086252
02.02.25;19:00:00;168,7;197,893261;0,197893261;0,458086252
02.02.25;20:00:00;159,9;197,893261;0,197893261;0,458086252
02.02.25;21:00:00;151,29;197,893261;0,197893261;0,458086252
02.02.25;22:00:00;145,23;197,893261;0,197893261;0,458086252
02.02.25;23:00:00;133,63;197,893261;0,197893261;0,458086252
03.02.25;00:00:00;131,07;197,893261;0,197893261;0,458086252
03.02.25;01:00:00;126,58;197,893261;0,197893261;0,458086252
03.02.25;02:00:00;124,14;197,893261;0,197893261;0,458086252
03.02.25;03:00:00;120,72;197,893261;0,197893261;0,458086252
03.02.25;04:00:00;123,18;197,893261;0,197893261;0,458086252
03.02.25;05:00:00;133,05;197,893261;0,197893261;0,458086252
03.02.25;06:00:00;165,28;197,893261;0,197893261;0,458086252
03.02.25;07:00:00;220,84;197,893261;0,197893261;0,458086252
03.02.25;08:00:00;281,62;197,893261;0,197893261;0,458086252
03.02.25;09:00:00;211,82;197,893261;0,197893261;0,458086252
03.02.25;10:00:00;165,54;197,893261;0,197893261;0,458086252
03.02.25;11:00:00;143,85;197,893261;0,197893261;0,458086252
03.02.25;12:00:00;130,6;197,893261;0,197893261;0,458086252
03.02.25;13:00:00;125,97;197,893261;0,197893261;0,458086252
03.02.25;14:00:00;133,88;197,893261;0,197893261;0,458086252
03.02.25;15:00:00;158,46;197,893261;0,197893261;0,458086252
03.02.25;16:00:00;201,68;197,893261;0,197893261;0,458086252
03.02.25;17:00:00;249,56;197,893261;0,197893261;0,458086252
03.02.25;18:00:00;244,65;197,893261;0,197893261;0,458086252
03.02.25;19:00:00;218,55;197,893261;0,197893261;0,458086252
03.02.25;20:00:00;179;197,893261;0,197893261;0,458086252
03.02.25;21:00:00;157,28;197,893261;0,197893261;0,458086252
03.02.25;22:00:00;145,62;197,893261;0,197893261;0,458086252
03.02.25;23:00:00;137,5;197,893261;0,197893261;0,458086252
04.02.25;00:00:00;134,14;197,893261;0,197893261;0,458086252
04.02.25;01:00:00;128,6;197,893261;0,197893261;0,458086252
04.02.25;02:00:00;125,37;197,893261;0,197893261;0,458086252
04.02.25;03:00:00;124,44;197,893261;0,197893261;0,458086252
04.02.25;04:00:00;124,86;197,893261;0,197893261;0,458086252
04.02.25;05:00:00;130,72;197,893261;0,197893261;0,458086252
04.02.25;06:00:00;159,66;197,893261;0,197893261;0,458086252
04.02.25;07:00:00;192,01;197,893261;0,197893261;0,458086252
04.02.25;08:00:00;203,97;197,893261;0,197893261;0,458086252
04.02.25;09:00:00;166,24;197,893261;0,197893261;0,458086252
04.02.25;10:00:00;137,68;197,893261;0,197893261;0,458086252
04.02.25;11:00:00;124,77;197,893261;0,197893261;0,458086252
